budget,size,seed,obj,time,loss_bound,projects
500,0.01,12,202363.3299706489,21.494471788406372,10.5,"[7, 8, 9, 10, 47, 51, 54, 58, 61, 65]"
500,0.01,23,197240.77530041544,13.826013803482056,10.5,"[14, 15, 16, 25, 26, 27, 28, 60, 67, 68, 74]"
500,0.01,34,196598.00570792967,10.291440963745117,10.5,"[14, 15, 26, 27, 28, 51, 58, 60, 65, 67, 74]"
500,0.01,45,200798.4917460531,15.569320440292358,10.5,"[7, 26, 27, 28, 32, 33, 51, 58, 65, 72, 81]"
500,0.01,56,195007.448619907,28.05392575263977,10.5,"[14, 15, 16, 28, 51, 58, 60, 65, 67, 72, 74]"
500,0.01,67,186795.49464520297,18.05367612838745,10.5,"[6, 7, 8, 9, 14, 15, 28, 53, 60, 67, 74]"
500,0.01,78,207773.50970047622,21.79267430305481,10.5,"[6, 7, 8, 9, 10, 26, 51, 52, 59, 66, 73]"
500,0.01,89,186795.49464520297,13.641479253768921,10.5,"[6, 7, 8, 9, 14, 15, 28, 53, 60, 67, 74]"
500,0.01,90,198948.49372899265,16.140793085098267,10.5,"[24, 25, 26, 27, 28, 47, 54, 61, 65, 68]"
500,0.02,0,205466.45673522996,100.23084950447083,21.0,"[19, 20, 21, 22, 26, 27, 28, 51, 58, 61, 65]"
500,0.02,12,210054.41972473764,47.501887798309326,21.0,"[6, 7, 8, 9, 10, 26, 27, 28, 51, 58, 65]"
500,0.02,23,210054.41972473764,59.263463497161865,21.0,"[6, 7, 8, 9, 10, 26, 27, 28, 51, 58, 65]"
500,0.02,34,210054.41972473764,37.371028661727905,21.0,"[6, 7, 8, 9, 10, 26, 27, 28, 51, 58, 65]"
500,0.02,45,210469.97689275455,111.01054263114929,21.0,"[7, 8, 9, 10, 25, 26, 27, 28, 51, 58, 65]"
500,0.02,56,210469.97689275455,119.23699855804443,21.0,"[7, 8, 9, 10, 25, 26, 27, 28, 51, 58, 65]"
500,0.02,67,210054.41972473764,80.09876680374146,21.0,"[6, 7, 8, 9, 10, 26, 27, 28, 51, 58, 65]"
500,0.02,78,207933.69860702925,129.09363865852356,21.0,"[7, 8, 9, 10, 26, 27, 28, 51, 58, 65, 66]"
500,0.02,89,204955.3384228926,89.28413343429565,21.0,"[6, 7, 8, 9, 10, 49, 51, 52, 58, 59, 65]"
500,0.02,90,206232.58891195693,185.99045705795288,21.0,"[13, 14, 15, 16, 26, 27, 28, 51, 58, 65, 72]"
500,0.03,0,209127.8856048381,405.2918469905853,31.5,"[7, 8, 9, 10, 26, 27, 28, 47, 51, 58, 65]"
500,0.03,12,207594.66038507796,322.92120337486267,31.5,"[6, 7, 8, 9, 10, 26, 27, 47, 51, 58, 65]"
500,0.03,23,210054.41972473764,313.14926648139954,31.5,"[6, 7, 8, 9, 10, 26, 27, 28, 51, 58, 65]"
500,0.03,34,210054.41972473764,471.1017270088196,31.5,"[6, 7, 8, 9, 10, 26, 27, 28, 51, 58, 65]"
500,0.03,45,206953.82860973317,383.76638627052307,31.5,"[7, 8, 9, 10, 26, 27, 28, 47, 52, 59, 66]"
500,0.03,56,210054.41972473764,335.0587160587311,31.5,"[6, 7, 8, 9, 10, 26, 27, 28, 51, 58, 65]"
500,0.03,67,209383.85581904717,469.76932406425476,31.5,"[6, 7, 8, 9, 10, 26, 27, 52, 59, 66, 73]"
500,0.03,78,210054.41972473764,243.91350674629211,31.5,"[6, 7, 8, 9, 10, 26, 27, 28, 51, 58, 65]"
500,0.03,89,209383.85581904717,466.10257601737976,31.5,"[6, 7, 8, 9, 10, 26, 27, 52, 59, 66, 73]"
500,0.03,90,203497.34277386355,405.6947646141052,31.5,"[6, 7, 8, 9, 10, 26, 47, 49, 52, 59, 66]"
500,0.04,0,210819.8757818678,1935.6360449790955,42.3,"[6, 7, 8, 9, 10, 26, 27, 51, 58, 65, 72]"
500,0.04,12,209127.8856048381,648.6707112789154,42.3,"[7, 8, 9, 10, 26, 27, 28, 47, 51, 58, 65]"
500,0.04,23,205576.76159133815,1331.162627696991,42.3,"[6, 7, 8, 9, 10, 28, 47, 52, 59, 66, 73]"
500,0.04,34,210054.41972473764,685.4195363521576,42.3,"[6, 7, 8, 9, 10, 26, 27, 28, 51, 58, 65]"
500,0.04,45,210054.41972473764,798.8729951381683,42.3,"[6, 7, 8, 9, 10, 26, 27, 28, 51, 58, 65]"
500,0.04,56,210054.41972473764,1091.9390604496002,42.3,"[6, 7, 8, 9, 10, 26, 27, 28, 51, 58, 65]"
500,0.04,67,205576.76159133815,953.3856379985809,42.3,"[6, 7, 8, 9, 10, 28, 47, 52, 59, 66, 73]"
500,0.04,78,210054.41972473764,725.9621167182922,42.3,"[6, 7, 8, 9, 10, 26, 27, 28, 51, 58, 65]"
500,0.04,89,209383.85581904717,1019.630580663681,42.3,"[6, 7, 8, 9, 10, 26, 27, 52, 59, 66, 73]"
500,0.04,90,206953.82860973317,817.2367866039276,42.3,"[7, 8, 9, 10, 26, 27, 28, 47, 52, 59, 66]"
500,0.05,0,211124.73870562128,1400.5403842926025,52.8,"[7, 8, 9, 10, 26, 27, 28, 52, 59, 66, 73]"
500,0.05,12,209630.09881804502,2131.7233283519745,52.8,"[6, 7, 8, 9, 10, 26, 47, 51, 58, 65, 72]"
500,0.05,23,210469.97689275455,1240.9733364582062,52.8,"[7, 8, 9, 10, 25, 26, 27, 28, 51, 58, 65]"
500,0.05,34,209383.85581904717,2609.7299375534058,52.8,"[6, 7, 8, 9, 10, 26, 27, 52, 59, 66, 73]"
500,0.05,45,210469.97689275455,1601.0670945644379,52.8,"[7, 8, 9, 10, 25, 26, 27, 28, 51, 58, 65]"
500,0.05,56,210469.97689275455,1053.9755103588104,52.8,"[7, 8, 9, 10, 25, 26, 27, 28, 51, 58, 65]"
500,0.05,67,206953.82860973317,2766.818613767624,52.8,"[7, 8, 9, 10, 26, 27, 28, 47, 52, 59, 66]"
500,0.05,78,208804.2324966908,1724.2379441261292,52.8,"[7, 8, 9, 10, 26, 27, 28, 47, 54, 61, 68]"
500,0.05,89,210469.97689275455,1820.6924831867218,52.8,"[7, 8, 9, 10, 25, 26, 27, 28, 51, 58, 65]"
500,0.05,90,209383.85581904717,2365.5479049682617,52.8,"[6, 7, 8, 9, 10, 26, 27, 52, 59, 66, 73]"
