budget,size,seed,obj,time,loss_bound,projects
500,0.03,67,201477.90258835087,257.2478711605072,31.5,"[7, 14, 15, 16, 26, 51, 58, 59, 65, 66, 73]"
500,0.03,78,207521.7425242226,235.73837971687317,31.5,"[6, 7, 8, 9, 10, 20, 21, 22, 51, 58, 65]"
500,0.03,89,207273.01680706267,445.00361490249634,31.5,"[6, 7, 8, 9, 10, 26, 51, 58, 65, 72, 79]"
500,0.03,90,207076.47590074508,285.51319575309753,31.5,"[25, 26, 27, 28, 51, 58, 59, 65, 66, 68, 72]"
500,0.04,0,209270.23743934123,1020.9298794269562,42.3,"[7, 8, 9, 10, 26, 27, 28, 51, 58, 65, 68]"
500,0.04,12,207389.14934944428,850.968640089035,42.3,"[6, 7, 8, 9, 10, 26, 49, 52, 59, 66, 73]"
500,0.04,23,202022.1273583007,1142.1367025375366,42.3,"[6, 7, 8, 9, 10, 20, 21, 22, 23, 51, 58]"
500,0.04,34,193823.35356261893,675.4770076274872,42.3,"[24, 25, 26, 27, 28, 53, 60, 66, 67, 75]"
500,0.04,45,210469.97689275455,704.136148929596,42.3,"[7, 8, 9, 10, 25, 26, 27, 28, 51, 58, 65]"
500,0.04,56,212416.4172401973,1275.7073578834534,42.3,"[7, 8, 9, 10, 26, 27, 28, 51, 58, 65, 72]"
500,0.04,67,204785.03071779112,442.12715435028076,42.3,"[14, 15, 16, 26, 27, 28, 59, 61, 66, 68, 73]"
500,0.04,78,207521.7425242226,464.3258855342865,42.3,"[6, 7, 8, 9, 10, 20, 21, 22, 51, 58, 65]"
500,0.04,89,209630.09881804502,681.5125057697296,42.3,"[6, 7, 8, 9, 10, 26, 47, 51, 58, 65, 72]"
500,0.04,90,208977.4697822625,597.7985572814941,42.3,"[25, 26, 27, 28, 51, 58, 59, 65, 66, 72, 73]"
500,0.05,0,209270.23743934123,1688.6618938446045,52.8,"[7, 8, 9, 10, 26, 27, 28, 51, 58, 65, 68]"
500,0.05,12,209383.85581904717,1108.9013962745667,52.8,"[6, 7, 8, 9, 10, 26, 27, 52, 59, 66, 73]"
500,0.05,23,207034.40989891018,1746.7519927024841,52.8,"[20, 21, 22, 26, 27, 28, 51, 58, 61, 65, 72]"
500,0.05,34,203274.6650260336,2093.0851500034332,52.8,"[16, 25, 26, 27, 28, 54, 59, 61, 66, 68, 75]"
500,0.05,45,211124.73870562128,1739.7938396930695,52.8,"[7, 8, 9, 10, 26, 27, 28, 52, 59, 66, 73]"
500,0.05,56,212416.4172401973,764.1460337638855,52.8,"[7, 8, 9, 10, 26, 27, 28, 51, 58, 65, 72]"
500,0.05,67,204785.03071779112,814.0675792694092,52.8,"[14, 15, 16, 26, 27, 28, 59, 61, 66, 68, 73]"
500,0.05,78,207521.7425242226,1191.2763051986694,52.8,"[6, 7, 8, 9, 10, 20, 21, 22, 51, 58, 65]"
500,0.05,89,211124.73870562128,1315.3708782196045,52.8,"[7, 8, 9, 10, 26, 27, 28, 52, 59, 66, 73]"
500,0.05,90,212416.4172401973,1475.6396009922028,52.8,"[7, 8, 9, 10, 26, 27, 28, 51, 58, 65, 72]"
