budget,size,seed,obj,time,loss_bound,projects
500,0.04,67,211124.73870562128,1771.526943206787,42.3,"[7, 8, 9, 10, 26, 27, 28, 52, 59, 66, 73]"
500,0.04,78,210054.41972473764,762.0692310333252,42.3,"[6, 7, 8, 9, 10, 26, 27, 28, 51, 58, 65]"
500,0.04,89,211124.73870562128,1774.866821527481,42.3,"[7, 8, 9, 10, 26, 27, 28, 52, 59, 66, 73]"
500,0.04,90,207808.07557196287,810.4827272891998,42.3,"[7, 8, 9, 10, 25, 26, 27, 28, 52, 59, 66]"
500,0.05,0,210469.97689275455,1644.298431634903,52.8,"[7, 8, 9, 10, 25, 26, 27, 28, 51, 58, 65]"
500,0.05,12,209630.09881804502,2204.50381231308,52.8,"[6, 7, 8, 9, 10, 26, 47, 51, 58, 65, 72]"
500,0.05,23,210469.97689275455,834.8836107254028,52.8,"[7, 8, 9, 10, 25, 26, 27, 28, 51, 58, 65]"
500,0.05,34,207808.07557196287,2537.829525232315,52.8,"[7, 8, 9, 10, 25, 26, 27, 28, 52, 59, 66]"
500,0.05,45,210469.97689275455,1537.1676127910614,52.8,"[7, 8, 9, 10, 25, 26, 27, 28, 51, 58, 65]"
500,0.05,56,210469.97689275455,1256.0019481182098,52.8,"[7, 8, 9, 10, 25, 26, 27, 28, 51, 58, 65]"
500,0.05,67,206953.82860973317,2902.8951666355133,52.8,"[7, 8, 9, 10, 26, 27, 28, 47, 52, 59, 66]"
500,0.05,78,206953.82860973317,2275.73570561409,52.8,"[7, 8, 9, 10, 26, 27, 28, 47, 52, 59, 66]"
500,0.05,89,210469.97689275455,1589.2532603740692,52.8,"[7, 8, 9, 10, 25, 26, 27, 28, 51, 58, 65]"
500,0.05,90,212416.4172401973,3073.498881816864,52.8,"[7, 8, 9, 10, 26, 27, 28, 51, 58, 65, 72]"
