budget,size,seed,obj,time,loss_bound,projects
500,0.05,0,207099.45462406057,8916.682866334915,52.8,"[7, 8, 9, 10, 26, 27, 28, 54, 61, 68, 75]"
500,0.05,12,209383.85581904717,15361.504157781601,52.8,"[6, 7, 8, 9, 10, 26, 27, 52, 59, 66, 73]"
500,0.05,23,203724.96096721097,13364.798474550247,52.8,"[15, 16, 26, 27, 28, 54, 59, 61, 66, 68, 75]"
500,0.05,34,202590.482686458,8369.702203273773,52.8,"[16, 21, 22, 26, 27, 28, 54, 61, 66, 68, 75]"
500,0.05,45,211124.73870562128,9459.836431980133,52.8,"[7, 8, 9, 10, 26, 27, 28, 52, 59, 66, 73]"
500,0.05,56,212416.4172401973,2865.652168273926,52.8,"[7, 8, 9, 10, 26, 27, 28, 51, 58, 65, 72]"
500,0.05,67,199890.26090397738,9475.297498226166,52.8,"[16, 21, 22, 26, 27, 28, 61, 66, 68, 73, 75]"
500,0.05,78,205871.90561226595,7337.4692215919495,52.8,"[6, 7, 8, 9, 10, 49, 52, 56, 59, 66, 73]"
500,0.05,89,211124.73870562128,3293.339654445648,52.8,"[7, 8, 9, 10, 26, 27, 28, 52, 59, 66, 73]"
500,0.05,90,202530.63139584684,3216.6293354034424,52.8,"[20, 21, 22, 23, 26, 27, 28, 59, 61, 66, 68]"
