budget,size,seed,obj,time,loss_bound,projects
300,0.05,12,185240.3214066418,7949.051507234573,52.8,"[7, 8, 9, 10, 26, 27, 28]"
300,0.05,23,187554.97117318457,5883.270464658737,52.8,"[7, 26, 27, 28, 51, 58, 65]"
300,0.05,34,183858.3097105746,10411.402404785156,52.8,"[24, 25, 26, 27, 28, 68]"
300,0.05,45,181469.3595948985,7350.762144565582,52.8,"[6, 7, 8, 9, 10, 47]"
300,0.05,56,185240.3214066418,2355.3391926288605,52.8,"[7, 8, 9, 10, 26, 27, 28]"
300,0.05,67,185240.3214066418,8763.743703842163,52.8,"[7, 8, 9, 10, 26, 27, 28]"
300,0.05,78,185240.3214066418,6810.289667367935,52.8,"[7, 8, 9, 10, 26, 27, 28]"
300,0.05,89,183858.3097105746,4123.106898784637,52.8,"[24, 25, 26, 27, 28, 68]"
300,0.05,90,185240.3214066418,9639.707641124725,52.8,"[7, 8, 9, 10, 26, 27, 28]"
500,0.01,0,202577.21282881987,90.19081902503967,10.5,"[8, 9, 10, 26, 28, 51, 52, 58, 59, 65, 66]"
500,0.01,12,200684.43002534795,238.44811129570007,10.5,"[8, 9, 10, 26, 51, 52, 58, 59, 65, 66]"
500,0.01,23,196600.5901172323,134.05920100212097,10.5,"[14, 15, 16, 26, 27, 28, 58, 60, 65, 67, 74]"
500,0.01,34,209127.8856048381,20.260115146636963,10.5,"[7, 8, 9, 10, 26, 27, 28, 47, 51, 58, 65]"
500,0.01,45,209127.8856048381,51.754998207092285,10.5,"[7, 8, 9, 10, 26, 27, 28, 47, 51, 58, 65]"
500,0.01,56,208350.62356724456,215.17061924934387,10.5,"[8, 9, 10, 26, 27, 28, 51, 58, 65, 68, 72]"
500,0.01,67,204354.7026884045,743.0863814353943,10.5,"[7, 8, 9, 10, 15, 16, 51, 58, 59, 65, 72]"
500,0.01,78,206111.4929411355,113.60365390777588,10.5,"[7, 8, 9, 10, 16, 51, 52, 58, 59, 65, 66]"
500,0.01,89,196598.00570792967,471.6624665260315,10.5,"[14, 15, 26, 27, 28, 51, 58, 60, 65, 67, 74]"
500,0.01,90,206232.58891195693,113.49838280677795,10.5,"[13, 14, 15, 16, 26, 27, 28, 51, 58, 65, 72]"
500,0.02,0,206692.1300162083,1469.5737190246582,21.0,"[20, 21, 22, 26, 27, 28, 51, 58, 61, 65, 68]"
500,0.02,12,210054.41972473764,647.0743365287781,21.0,"[6, 7, 8, 9, 10, 26, 27, 28, 51, 58, 65]"
500,0.02,23,211124.73870562128,1276.3364415168762,21.0,"[7, 8, 9, 10, 26, 27, 28, 52, 59, 66, 73]"
500,0.02,34,210054.41972473764,260.0633718967438,21.0,"[6, 7, 8, 9, 10, 26, 27, 28, 51, 58, 65]"
500,0.02,45,201739.8405737699,1388.6631174087524,21.0,"[24, 25, 26, 27, 28, 47, 54, 61, 68, 75]"
500,0.02,56,210469.97689275455,666.6719818115234,21.0,"[7, 8, 9, 10, 25, 26, 27, 28, 51, 58, 65]"
500,0.02,67,210054.41972473764,392.8769030570984,21.0,"[6, 7, 8, 9, 10, 26, 27, 28, 51, 58, 65]"
500,0.02,78,205747.69594174853,2597.1151554584503,21.0,"[19, 20, 21, 22, 26, 27, 28, 51, 58, 65, 66]"
500,0.02,89,205415.02191179123,1013.0406196117401,21.0,"[7, 8, 9, 10, 49, 51, 52, 58, 59, 65, 66]"
500,0.02,90,209383.85581904717,2313.5111033916473,21.0,"[6, 7, 8, 9, 10, 26, 27, 52, 59, 66, 73]"
500,0.03,0,206050.2365108188,3385.858303785324,31.5,"[9, 26, 27, 28, 51, 52, 58, 59, 65, 66, 73]"
500,0.03,12,207521.7425242226,1759.2978105545044,31.5,"[6, 7, 8, 9, 10, 20, 21, 22, 51, 58, 65]"
500,0.03,23,208804.2324966908,2751.9663541316986,31.5,"[7, 8, 9, 10, 26, 27, 28, 47, 54, 61, 68]"
500,0.03,34,207759.77821330095,2942.587788581848,31.5,"[7, 8, 9, 10, 26, 51, 58, 59, 65, 66, 73]"
500,0.03,45,206953.82860973317,1569.8448960781097,31.5,"[7, 8, 9, 10, 26, 27, 28, 47, 52, 59, 66]"
500,0.03,56,211124.73870562128,4098.986466407776,31.5,"[7, 8, 9, 10, 26, 27, 28, 52, 59, 66, 73]"
500,0.03,67,209383.85581904717,3587.4419236183167,31.5,"[6, 7, 8, 9, 10, 26, 27, 52, 59, 66, 73]"
500,0.03,78,210054.41972473764,1271.211210012436,31.5,"[6, 7, 8, 9, 10, 26, 27, 28, 51, 58, 65]"
500,0.03,89,204538.47127186166,2421.3492047786713,31.5,"[6, 7, 8, 9, 10, 33, 49, 52, 59, 66, 73]"
500,0.03,90,207601.45038694682,792.3261775970459,31.5,"[6, 7, 8, 9, 10, 26, 27, 28, 52, 59, 66]"
500,0.04,0,205699.6220231463,9814.991194725037,42.3,"[15, 16, 25, 26, 27, 28, 59, 61, 66, 68, 73]"
500,0.04,12,209127.8856048381,3060.922894716263,42.3,"[7, 8, 9, 10, 26, 27, 28, 47, 51, 58, 65]"
500,0.04,23,205576.76159133815,4941.677805900574,42.3,"[6, 7, 8, 9, 10, 28, 47, 52, 59, 66, 73]"
500,0.04,34,209383.85581904717,7388.241879224777,42.3,"[6, 7, 8, 9, 10, 26, 27, 52, 59, 66, 73]"
500,0.04,45,209383.85581904717,3482.439215660095,42.3,"[6, 7, 8, 9, 10, 26, 27, 52, 59, 66, 73]"
500,0.04,56,203497.34277386355,11377.898392915726,42.3,"[6, 7, 8, 9, 10, 26, 47, 49, 52, 59, 66]"
500,0.04,67,211124.73870562128,9898.46437239647,42.3,"[7, 8, 9, 10, 26, 27, 28, 52, 59, 66, 73]"
500,0.04,78,209630.09881804502,4188.732776641846,42.3,"[6, 7, 8, 9, 10, 26, 47, 51, 58, 65, 72]"
500,0.04,89,211124.73870562128,2969.2697467803955,42.3,"[7, 8, 9, 10, 26, 27, 28, 52, 59, 66, 73]"
500,0.04,90,211124.73870562128,5776.200740098953,42.3,"[7, 8, 9, 10, 26, 27, 28, 52, 59, 66, 73]"
500,0.05,0,211124.73870562128,7066.97140288353,52.8,"[7, 8, 9, 10, 26, 27, 28, 52, 59, 66, 73]"
500,0.05,12,209630.09881804502,10099.70208621025,52.8,"[6, 7, 8, 9, 10, 26, 47, 51, 58, 65, 72]"
500,0.05,23,210054.41972473764,7008.848001241684,52.8,"[6, 7, 8, 9, 10, 26, 27, 28, 51, 58, 65]"
500,0.05,34,209383.85581904717,11429.63190317154,52.8,"[6, 7, 8, 9, 10, 26, 27, 52, 59, 66, 73]"
500,0.05,45,209383.85581904717,9418.68071937561,52.8,"[6, 7, 8, 9, 10, 26, 27, 52, 59, 66, 73]"
500,0.05,56,209127.8856048381,5808.861653327942,52.8,"[7, 8, 9, 10, 26, 27, 28, 47, 51, 58, 65]"
500,0.05,67,211124.73870562128,12231.0467607975,52.8,"[7, 8, 9, 10, 26, 27, 28, 52, 59, 66, 73]"
500,0.05,78,208804.2324966908,7165.752628564835,52.8,"[7, 8, 9, 10, 26, 27, 28, 47, 54, 61, 68]"
500,0.05,89,210469.97689275455,8134.658362627029,52.8,"[7, 8, 9, 10, 25, 26, 27, 28, 51, 58, 65]"
500,0.05,90,211124.73870562128,7015.288516283035,52.8,"[7, 8, 9, 10, 26, 27, 28, 52, 59, 66, 73]"
