budget,size,seed,obj,time,loss_bound,projects
300,0.04,90,187554.97117318457,811.0844688415527,42.3,"[7, 26, 27, 28, 51, 58, 65]"
300,0.05,0,185240.3214066418,3180.4242975711823,52.8,"[7, 8, 9, 10, 26, 27, 28]"
300,0.05,12,182924.00399281198,1999.1760811805725,52.8,"[6, 7, 8, 9, 10, 49, 51]"
300,0.05,23,181896.2005479045,3240.352151632309,52.8,"[6, 7, 8, 9, 10, 26, 49]"
300,0.05,34,180929.44178921788,2807.739309310913,52.8,"[24, 25, 26, 27, 28, 75]"
300,0.05,45,179754.88375591696,2263.464843273163,52.8,"[9, 10, 52, 59, 66, 73]"
300,0.05,56,187554.97117318457,1003.2832725048065,52.8,"[7, 26, 27, 28, 51, 58, 65]"
300,0.05,67,184154.41210566822,1789.8729808330536,52.8,"[16, 26, 27, 28, 59, 66, 73]"
300,0.05,78,180583.18594086866,1137.2330453395844,52.8,"[24, 25, 26, 27, 28, 63]"
300,0.05,89,185240.3214066418,3238.623876810074,52.8,"[7, 8, 9, 10, 26, 27, 28]"
300,0.05,90,187554.97117318457,3404.365787744522,52.8,"[7, 26, 27, 28, 51, 58, 65]"
500,0.01,0,203766.45143881856,25.394057750701904,10.5,"[9, 10, 25, 26, 27, 28, 52, 59, 66, 73, 80]"
500,0.01,12,185738.54361543542,15.402768850326538,10.5,"[12, 13, 14, 15, 16, 17, 61, 62, 68, 75]"
500,0.01,23,185758.28184637192,22.690518379211426,10.5,"[31, 32, 33, 34, 50, 61, 64, 68, 71, 75]"
500,0.01,34,192686.77734304106,13.651484251022339,10.5,"[9, 25, 26, 27, 28, 51, 52, 59, 66, 71, 75]"
500,0.01,45,186498.18952349544,8.050464391708374,10.5,"[13, 14, 15, 16, 36, 50, 57, 64, 71, 78]"
500,0.01,56,195660.63876641693,8.796436309814453,10.5,"[18, 19, 20, 21, 22, 25, 26, 27, 28, 57, 64]"
500,0.01,67,191764.95285771636,13.111913442611694,10.5,"[19, 20, 21, 22, 26, 27, 28, 49, 50, 57, 68]"
500,0.01,78,188770.29554184928,7.939727544784546,10.5,"[19, 20, 21, 22, 36, 50, 57, 64, 71, 78]"
500,0.01,89,192470.79662920692,18.42470955848694,10.5,"[18, 19, 20, 21, 22, 54, 61, 63, 68, 75]"
500,0.01,90,201126.97825306602,9.816711187362671,10.5,"[20, 21, 22, 23, 25, 26, 27, 28, 59, 61, 66]"
500,0.02,0,198497.45272112626,109.18469977378845,21.0,"[25, 26, 27, 28, 50, 57, 59, 64, 66, 71, 73]"
500,0.02,12,210469.97689275455,81.9112434387207,21.0,"[7, 8, 9, 10, 25, 26, 27, 28, 51, 58, 65]"
500,0.02,23,198511.56068064776,202.7456545829773,21.0,"[6, 7, 8, 9, 10, 21, 22, 23, 51, 54, 61]"
500,0.02,34,211124.73870562128,94.04381465911865,21.0,"[7, 8, 9, 10, 26, 27, 28, 52, 59, 66, 73]"
500,0.02,45,184523.92417068972,53.2643985748291,21.0,"[13, 14, 15, 16, 36, 57, 61, 64, 71, 78]"
500,0.02,56,190658.52471845358,137.94397711753845,21.0,"[26, 31, 32, 33, 34, 35, 59, 66, 73, 75]"
500,0.02,67,209630.09881804502,94.17262291908264,21.0,"[6, 7, 8, 9, 10, 26, 47, 51, 58, 65, 72]"
500,0.02,78,189471.2714502204,85.67769765853882,21.0,"[19, 20, 21, 22, 23, 43, 50, 57, 64, 71]"
500,0.02,89,200519.53901255372,154.96215438842773,21.0,"[14, 25, 26, 27, 28, 37, 51, 58, 65, 72, 79]"
500,0.02,90,204141.139732485,85.7677354812622,21.0,"[19, 20, 21, 22, 23, 26, 27, 28, 59, 66, 73]"
500,0.03,0,209270.23743934123,504.4294641017914,31.5,"[7, 8, 9, 10, 26, 27, 28, 51, 58, 65, 68]"
500,0.03,12,204609.14478177324,627.1271228790283,31.5,"[7, 8, 9, 10, 28, 51, 54, 58, 61, 65, 68]"
500,0.03,23,207521.7425242226,302.43296790122986,31.5,"[6, 7, 8, 9, 10, 20, 21, 22, 51, 58, 65]"
500,0.03,34,193823.35356261893,299.59075570106506,31.5,"[24, 25, 26, 27, 28, 53, 60, 66, 67, 75]"
500,0.03,45,194501.8096550055,483.6814715862274,31.5,"[13, 14, 15, 16, 26, 27, 28, 50, 57, 64, 71]"
500,0.03,56,203586.43627827402,897.3197920322418,31.5,"[7, 8, 9, 10, 14, 15, 16, 51, 58, 61, 65]"
500,0.03,67,207190.58828913065,460.9487509727478,31.5,"[6, 7, 8, 9, 10, 49, 51, 56, 58, 65, 72]"
500,0.03,78,187593.2320704009,235.05291891098022,31.5,"[18, 19, 20, 21, 22, 23, 43, 50, 57, 61]"
500,0.03,89,201610.62579307205,560.2675657272339,31.5,"[6, 7, 8, 9, 10, 11, 27, 28, 54, 61, 68]"
500,0.03,90,202530.63139584684,344.53407621383667,31.5,"[20, 21, 22, 23, 26, 27, 28, 59, 61, 66, 68]"
500,0.04,0,209270.23743934123,1269.5564172267914,42.3,"[7, 8, 9, 10, 26, 27, 28, 51, 58, 65, 68]"
500,0.04,12,205871.90561226595,642.6472682952881,42.3,"[6, 7, 8, 9, 10, 49, 52, 56, 59, 66, 73]"
500,0.04,23,202022.1273583007,1551.878318786621,42.3,"[6, 7, 8, 9, 10, 20, 21, 22, 23, 51, 58]"
500,0.04,34,193823.35356261893,995.1296322345734,42.3,"[24, 25, 26, 27, 28, 53, 60, 66, 67, 75]"
500,0.04,45,207642.35628493366,897.366206407547,42.3,"[7, 8, 9, 10, 11, 26, 27, 28, 51, 58, 65]"
500,0.04,56,208265.3668266983,1526.4642598628998,42.3,"[6, 7, 8, 9, 10, 47, 49, 51, 58, 65, 72]"
500,0.04,67,204785.03071779112,868.3604261875153,42.3,"[14, 15, 16, 26, 27, 28, 59, 61, 66, 68, 73]"
500,0.04,78,210469.97689275455,765.7560141086578,42.3,"[7, 8, 9, 10, 25, 26, 27, 28, 51, 58, 65]"
500,0.04,89,207099.45462406057,1082.1232919692993,42.3,"[7, 8, 9, 10, 26, 27, 28, 54, 61, 68, 75]"
500,0.04,90,203224.71092487368,992.4501428604126,42.3,"[19, 20, 21, 22, 26, 27, 28, 59, 61, 66, 68]"
500,0.05,0,209270.23743934123,2059.224881887436,52.8,"[7, 8, 9, 10, 26, 27, 28, 51, 58, 65, 68]"
500,0.05,12,209383.85581904717,1028.360761165619,52.8,"[6, 7, 8, 9, 10, 26, 27, 52, 59, 66, 73]"
500,0.05,23,201739.8405737699,2237.313997030258,52.8,"[24, 25, 26, 27, 28, 47, 54, 61, 68, 75]"
500,0.05,34,199203.16359912863,2332.3680696487427,52.8,"[26, 27, 28, 32, 33, 34, 54, 61, 68, 75]"
500,0.05,45,211124.73870562128,1792.490504026413,52.8,"[7, 8, 9, 10, 26, 27, 28, 52, 59, 66, 73]"
500,0.05,56,212416.4172401973,667.9952044487,52.8,"[7, 8, 9, 10, 26, 27, 28, 51, 58, 65, 72]"
500,0.05,67,204785.03071779112,1097.8203265666962,52.8,"[14, 15, 16, 26, 27, 28, 59, 61, 66, 68, 73]"
500,0.05,78,208265.3668266983,1468.9749460220337,52.8,"[6, 7, 8, 9, 10, 47, 49, 51, 58, 65, 72]"
500,0.05,89,211124.73870562128,1636.8592057228088,52.8,"[7, 8, 9, 10, 26, 27, 28, 52, 59, 66, 73]"
500,0.05,90,212416.4172401973,2335.3677928447723,52.8,"[7, 8, 9, 10, 26, 27, 28, 51, 58, 65, 72]"
