budget,size,seed,obj,time,loss_bound,projects
500,0.03,78,198999.64165696414,350.6829330921173,31.5,"[6, 7, 8, 9, 10, 11, 25, 26, 27, 28, 29]"
500,0.03,89,198497.45272112626,416.1459529399872,31.5,"[25, 26, 27, 28, 50, 57, 59, 64, 66, 71, 73]"
500,0.03,90,207685.7412639854,804.122885465622,31.5,"[7, 8, 9, 10, 25, 26, 27, 28, 54, 61, 68]"
500,0.04,0,209543.47869008963,380.8320562839508,42.3,"[8, 9, 10, 25, 26, 27, 28, 51, 58, 65, 72]"
500,0.04,12,211124.73870562128,512.7853345870972,42.3,"[7, 8, 9, 10, 26, 27, 28, 52, 59, 66, 73]"
500,0.04,23,211124.73870562128,1211.1831274032593,42.3,"[7, 8, 9, 10, 26, 27, 28, 52, 59, 66, 73]"
500,0.04,34,207808.07557196287,1197.1083171367645,42.3,"[7, 8, 9, 10, 25, 26, 27, 28, 52, 59, 66]"
500,0.04,45,210469.97689275455,1103.255453824997,42.3,"[7, 8, 9, 10, 25, 26, 27, 28, 51, 58, 65]"
500,0.04,56,211124.73870562128,985.9862320423126,42.3,"[7, 8, 9, 10, 26, 27, 28, 52, 59, 66, 73]"
500,0.04,67,201739.8405737699,570.8185029029846,42.3,"[24, 25, 26, 27, 28, 47, 54, 61, 68, 75]"
500,0.04,78,207685.7412639854,951.7286837100983,42.3,"[7, 8, 9, 10, 25, 26, 27, 28, 54, 61, 68]"
500,0.04,89,211124.73870562128,953.2439498901367,42.3,"[7, 8, 9, 10, 26, 27, 28, 52, 59, 66, 73]"
500,0.04,90,206111.4929411355,1413.9321975708008,42.3,"[7, 8, 9, 10, 16, 51, 52, 58, 59, 65, 66]"
500,0.05,0,209543.47869008963,1090.602190732956,52.8,"[8, 9, 10, 25, 26, 27, 28, 51, 58, 65, 72]"
500,0.05,12,212416.4172401973,2197.669290781021,52.8,"[7, 8, 9, 10, 26, 27, 28, 51, 58, 65, 72]"
500,0.05,23,212416.4172401973,2212.1027870178223,52.8,"[7, 8, 9, 10, 26, 27, 28, 51, 58, 65, 72]"
500,0.05,34,211124.73870562128,1049.6431198120117,52.8,"[7, 8, 9, 10, 26, 27, 28, 52, 59, 66, 73]"
500,0.05,45,211124.73870562128,2304.5346875190735,52.8,"[7, 8, 9, 10, 26, 27, 28, 52, 59, 66, 73]"
500,0.05,56,209543.47869008963,1095.3354501724243,52.8,"[8, 9, 10, 25, 26, 27, 28, 51, 58, 65, 72]"
500,0.05,67,201739.8405737699,954.5561428070068,52.8,"[24, 25, 26, 27, 28, 47, 54, 61, 68, 75]"
500,0.05,78,210469.97689275455,1333.3730709552765,52.8,"[7, 8, 9, 10, 25, 26, 27, 28, 51, 58, 65]"
500,0.05,89,211124.73870562128,1771.1760861873627,52.8,"[7, 8, 9, 10, 26, 27, 28, 52, 59, 66, 73]"
500,0.05,90,210469.97689275455,4064.4947187900543,52.8,"[7, 8, 9, 10, 25, 26, 27, 28, 51, 58, 65]"
